172.23.0.1 - - [17/Dec/2020:09:37:04 +0000] "GET /node_modules/lit-html/lib/part.js HTTP/1.1" 200 787 "http://localhost/node_modules/lit-html/lit-html.js" "Mozilla/5.0 (Macintosh; Intel Mac OS X 11_1_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"
172.23.0.1 - - [17/Dec/2020:09:37:04 +0000] "GET /node_modules/lit-html/lib/parts.js HTTP/1.1" 200 4273 "http://localhost/node_modules/lit-html/lit-html.js" "Mozilla/5.0 (Macintosh; Intel Mac OS X 11_1_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"
172.23.0.1 - - [17/Dec/2020:09:37:04 +0000] "GET /node_modules/lit-html/lib/render.js HTTP/1.1" 200 1190 "http://localhost/node_modules/lit-html/lit-html.js" "Mozilla/5.0 (Macintosh; Intel Mac OS X 11_1_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"
172.23.0.1 - - [17/Dec/2020:09:37:04 +0000] "GET /node_modules/lit-html/lib/template-factory.js HTTP/1.1" 200 1140 "http://localhost/node_modules/lit-html/lit-html.js" "Mozilla/5.0 (Macintosh; Intel Mac OS X 11_1_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"
172.23.0.1 - - [17/Dec/2020:09:37:04 +0000] "GET /node_modules/lit-html/lib/template-instance.js HTTP/1.1" 200 1874 "http://localhost/node_modules/lit-html/lit-html.js" "Mozilla/5.0 (Macintosh; Intel Mac OS X 11_1_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"
172.23.0.1 - - [17/Dec/2020:09:37:04 +0000] "GET /node_modules/lit-html/lib/template.js HTTP/1.1" 200 3303 "http://localhost/node_modules/lit-html/lit-html.js" "Mozilla/5.0 (Macintosh; Intel Mac OS X 11_1_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"
172.23.0.1 - - [17/Dec/2020:09:37:04 +0000] "GET /node_modules/lit-html/lib/modify-template.js HTTP/1.1" 200 2013 "http://localhost/node_modules/lit-html/lib/shady-render.js" "Mozilla/5.0 (Macintosh; Intel Mac OS X 11_1_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"
172.23.0.1 - - [17/Dec/2020:09:37:04 +0000] "GET /api/fetchUsers.php HTTP/1.1" 200 237 "http://localhost/oppgave3.html" "Mozilla/5.0 (Macintosh; Intel Mac OS X 11_1_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"
127.0.0.1 - - [17/Dec/2020:09:37:12 +0000] "OPTIONS * HTTP/1.0" 200 126 "-" "Apache/2.4.38 (Debian) PHP/7.3.25 (internal dummy connection)"
172.23.0.1 - - [17/Dec/2020:09:38:47 +0000] "-" 408 0 "-" "-"
172.23.0.1 - - [17/Dec/2020:09:40:14 +0000] "GET /oppgave3.html HTTP/1.1" 200 893 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 11_1_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"
172.23.0.1 - - [17/Dec/2020:09:40:14 +0000] "GET /node_modules/@webcomponents/webcomponentsjs/webcomponents-loader.js HTTP/1.1" 200 2430 "http://localhost/oppgave3.html" "Mozilla/5.0 (Macintosh; Intel Mac OS X 11_1_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"
172.23.0.1 - - [17/Dec/2020:09:40:14 +0000] "GET /js/components/users-list.js HTTP/1.1" 200 1081 "http://localhost/oppgave3.html" "Mozilla/5.0 (Macintosh; Intel Mac OS X 11_1_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"
172.23.0.1 - - [17/Dec/2020:09:40:14 +0000] "GET /node_modules/lit-element/lit-element.js HTTP/1.1" 200 3447 "http://localhost/js/components/users-list.js" "Mozilla/5.0 (Macintosh; Intel Mac OS X 11_1_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"
172.23.0.1 - - [17/Dec/2020:09:40:14 +0000] "GET /js/components/edit-user.js HTTP/1.1" 200 554 "http://localhost/js/components/users-list.js" "Mozilla/5.0 (Macintosh; Intel Mac OS X 11_1_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"
172.23.0.1 - - [17/Dec/2020:09:40:14 +0000] "GET /node_modules/lit-html/lit-html.js HTTP/1.1" 200 1369 "http://localhost/node_modules/lit-element/lit-element.js" "Mozilla/5.0 (Macintosh; Intel Mac OS X 11_1_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"
172.23.0.1 - - [17/Dec/2020:09:40:14 +0000] "GET /node_modules/lit-html/lib/shady-render.js HTTP/1.1" 200 4641 "http://localhost/node_modules/lit-element/lit-element.js" "Mozilla/5.0 (Macintosh; Intel Mac OS X 11_1_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"
172.23.0.1 - - [17/Dec/2020:09:40:14 +0000] "GET /node_modules/lit-element/lib/updating-element.js HTTP/1.1" 200 6969 "http://localhost/node_modules/lit-element/lit-element.js" "Mozilla/5.0 (Macintosh; Intel Mac OS X 11_1_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"
172.23.0.1 - - [17/Dec/2020:09:40:14 +0000] "GET /node_modules/lit-element/lib/decorators.js HTTP/1.1" 200 2586 "http://localhost/node_modules/lit-element/lit-element.js" "Mozilla/5.0 (Macintosh; Intel Mac OS X 11_1_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"
172.23.0.1 - - [17/Dec/2020:09:40:14 +0000] "GET /node_modules/lit-element/lib/css-tag.js HTTP/1.1" 200 1560 "http://localhost/node_modules/lit-element/lit-element.js" "Mozilla/5.0 (Macintosh; Intel Mac OS X 11_1_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"
172.23.0.1 - - [17/Dec/2020:09:40:14 +0000] "GET /node_modules/lit-html/lib/default-template-processor.js HTTP/1.1" 200 1163 "http://localhost/node_modules/lit-html/lit-html.js" "Mozilla/5.0 (Macintosh; Intel Mac OS X 11_1_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"
172.23.0.1 - - [17/Dec/2020:09:40:14 +0000] "GET /node_modules/lit-html/lib/template-result.js HTTP/1.1" 200 1725 "http://localhost/node_modules/lit-html/lit-html.js" "Mozilla/5.0 (Macintosh; Intel Mac OS X 11_1_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"
172.23.0.1 - - [17/Dec/2020:09:40:14 +0000] "GET /node_modules/lit-html/lib/directive.js HTTP/1.1" 200 1061 "http://localhost/node_modules/lit-html/lit-html.js" "Mozilla/5.0 (Macintosh; Intel Mac OS X 11_1_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"
172.23.0.1 - - [17/Dec/2020:09:40:14 +0000] "GET /node_modules/lit-html/lib/dom.js HTTP/1.1" 200 1023 "http://localhost/node_modules/lit-html/lit-html.js" "Mozilla/5.0 (Macintosh; Intel Mac OS X 11_1_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"
172.23.0.1 - - [17/Dec/2020:09:40:14 +0000] "GET /node_modules/lit-html/lib/part.js HTTP/1.1" 200 787 "http://localhost/node_modules/lit-html/lit-html.js" "Mozilla/5.0 (Macintosh; Intel Mac OS X 11_1_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"
172.23.0.1 - - [17/Dec/2020:09:40:14 +0000] "GET /node_modules/lit-html/lib/render.js HTTP/1.1" 200 1190 "http://localhost/node_modules/lit-html/lit-html.js" "Mozilla/5.0 (Macintosh; Intel Mac OS X 11_1_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"
172.23.0.1 - - [17/Dec/2020:09:40:14 +0000] "GET /node_modules/lit-html/lib/parts.js HTTP/1.1" 200 4273 "http://localhost/node_modules/lit-html/lit-html.js" "Mozilla/5.0 (Macintosh; Intel Mac OS X 11_1_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"
172.23.0.1 - - [17/Dec/2020:09:40:14 +0000] "GET /node_modules/lit-html/lib/template-factory.js HTTP/1.1" 200 1140 "http://localhost/node_modules/lit-html/lit-html.js" "Mozilla/5.0 (Macintosh; Intel Mac OS X 11_1_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"
172.23.0.1 - - [17/Dec/2020:09:40:14 +0000] "GET /node_modules/lit-html/lib/template-instance.js HTTP/1.1" 200 1874 "http://localhost/node_modules/lit-html/lit-html.js" "Mozilla/5.0 (Macintosh; Intel Mac OS X 11_1_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"
172.23.0.1 - - [17/Dec/2020:09:40:14 +0000] "GET /node_modules/lit-html/lib/template.js HTTP/1.1" 200 3303 "http://localhost/node_modules/lit-html/lit-html.js" "Mozilla/5.0 (Macintosh; Intel Mac OS X 11_1_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"
172.23.0.1 - - [17/Dec/2020:09:40:14 +0000] "GET /node_modules/lit-html/lib/modify-template.js HTTP/1.1" 200 2013 "http://localhost/node_modules/lit-html/lib/shady-render.js" "Mozilla/5.0 (Macintosh; Intel Mac OS X 11_1_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"
172.23.0.1 - - [17/Dec/2020:09:40:14 +0000] "GET /api/fetchUsers.php HTTP/1.1" 200 528 "http://localhost/oppgave3.html" "Mozilla/5.0 (Macintosh; Intel Mac OS X 11_1_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"
127.0.0.1 - - [17/Dec/2020:09:40:21 +0000] "OPTIONS * HTTP/1.0" 200 126 "-" "Apache/2.4.38 (Debian) PHP/7.3.25 (internal dummy connection)"
172.23.0.1 - - [17/Dec/2020:09:42:28 +0000] "GET /oppgave3.html HTTP/1.1" 200 893 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 11_1_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"
172.23.0.1 - - [17/Dec/2020:09:42:28 +0000] "GET /js/components/users-list.js HTTP/1.1" 200 1081 "http://localhost/oppgave3.html" "Mozilla/5.0 (Macintosh; Intel Mac OS X 11_1_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"
172.23.0.1 - - [17/Dec/2020:09:42:28 +0000] "GET /node_modules/@webcomponents/webcomponentsjs/webcomponents-loader.js HTTP/1.1" 200 2430 "http://localhost/oppgave3.html" "Mozilla/5.0 (Macintosh; Intel Mac OS X 11_1_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"
172.23.0.1 - - [17/Dec/2020:09:42:28 +0000] "GET /node_modules/lit-element/lit-element.js HTTP/1.1" 200 3447 "http://localhost/js/components/users-list.js" "Mozilla/5.0 (Macintosh; Intel Mac OS X 11_1_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"
172.23.0.1 - - [17/Dec/2020:09:42:28 +0000] "GET /js/components/edit-user.js HTTP/1.1" 200 592 "http://localhost/js/components/users-list.js" "Mozilla/5.0 (Macintosh; Intel Mac OS X 11_1_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"
172.23.0.1 - - [17/Dec/2020:09:42:28 +0000] "GET /node_modules/lit-html/lit-html.js HTTP/1.1" 200 1369 "http://localhost/node_modules/lit-element/lit-element.js" "Mozilla/5.0 (Macintosh; Intel Mac OS X 11_1_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"
172.23.0.1 - - [17/Dec/2020:09:42:28 +0000] "GET /node_modules/lit-html/lib/shady-render.js HTTP/1.1" 200 4641 "http://localhost/node_modules/lit-element/lit-element.js" "Mozilla/5.0 (Macintosh; Intel Mac OS X 11_1_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"
172.23.0.1 - - [17/Dec/2020:09:42:28 +0000] "GET /node_modules/lit-element/lib/updating-element.js HTTP/1.1" 200 6969 "http://localhost/node_modules/lit-element/lit-element.js" "Mozilla/5.0 (Macintosh; Intel Mac OS X 11_1_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"
172.23.0.1 - - [17/Dec/2020:09:42:28 +0000] "GET /node_modules/lit-element/lib/decorators.js HTTP/1.1" 200 2586 "http://localhost/node_modules/lit-element/lit-element.js" "Mozilla/5.0 (Macintosh; Intel Mac OS X 11_1_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"
172.23.0.1 - - [17/Dec/2020:09:42:28 +0000] "GET /node_modules/lit-element/lib/css-tag.js HTTP/1.1" 200 1560 "http://localhost/node_modules/lit-element/lit-element.js" "Mozilla/5.0 (Macintosh; Intel Mac OS X 11_1_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"
